Season,Week,Match Date,Home Team,Away Team,Home Goals,Away Goals,Home Performance,Away Performance,Home Formation,Away Formation,Home Players,Away Players
23/24,Round 25,11/02/24,Sivasspor,Rizespor,1,0,6.94,6.95,5-3-2,4-2-3-1,A. Ş. Vural; M. Paluli; C. Osmanpaşa; A. Appindangoyé; A. Poungouras; (c) U. Çiftçi; B. Elmaz; İ. Akdağ; C. Charisis; C. N'Jie; R. Manaj,(c) G. Akkan; M. T. Şahin; A. Mocsi; E. Topçu; C. Højer; J. Shelvey; I. Olawoyin; D. Babajide; D. Varešanović; A. Zeqiri; A. Gaich
23/24,Round 25,11/02/24,İstanbulspor,Gaziantep,1,3,6.63,6.93,3-5-2,5-3-2,A. Arda; O. Erdoğan; M. Yeşil; S. Deli; D. Sambissa; V. Temel; M. Vorobjovas; F. Loshaj; (c) A. Yaşar; E. K. Gültekin; M. Mamadou,F. Niță; M. Eskihellaç; A. Kızıldağ; N. N'Koulou; (c) P. Djilobodji; J. Morais; A. Maxim; O. Özçiçek; J. Monteiro; L. Marković; D. Drăguş
23/24,Round 25,11/02/24,Konyaspor,Ankaragücü,1,0,6.89,6.84,4-1-4-1,4-3-3,J. Słowik; A. Oğuz; U. Yazğılı; F. Damjanović; (c) G. H. Sityá; S. N'Zonzi; L. Prip; A. Cicâldău; S. Dikmen; V. Ethemi; S. Cikalleshi,B. H. Güngördü; S. Kitsiou; U. Radaković; N. Mujakić; K. Karataş; A. K. Güneren; (c) T. Ciğerci; Pedrinho; O. Moruțan; A. Sowe; R. Cephas
23/24,Round 25,11/02/24,Fenerbahçe,Alanyaspor,2,2,7.14,6.81,4-2-3-1,4-2-3-1,D. Livaković; M. Müldür; Ç. Söyüncü; A. Djiku; F. Kadıoğlu; R. Krunić; İ. Yüksek; C. Ünder; S. Szymański; D. Tadić; (c) E. Džeko,E. Taşkıran; F. Hadergjonaj; (c) F. Aksoy; F. Aliti; J. Balkovec; Richard Cândido; L. Fer; O. Aydın; P. Sisto; L. Augusto; Carlos Eduardo
23/24,Round 25,12/02/24,Trabzonspor,Hatayspor,2,0,7.43,6.84,4-2-3-1,4-2-3-1,(c) U. Çakır; T. Meunier; J. Fernández; S. Denswil; E. Elmalı; B. A. Özdemir; B. Mendy; E. Višća; E. Bardhi; M. Trézéguet; E. Destan,E. Kardeşler; (c) K. A. Çörekçi; G. M. Kilama; R. B. Yılmaz; C. Sertel; C. Massanga; G. Sağlam; C. Strandberg; F. Dele-Bashiru; R. Rivas; H. Dervişoğlu
23/24,Round 25,12/02/24,Kayserispor,Beşiktaş,0,0,6.81,7.06,4-1-4-1,4-2-3-1,B. Bayazit; (c) G. Sazdağı; J. Jeanvier; A. Kocaman; L. Carole; M. Bourabia; A. B. Morte; M. E. Özbek; O. Shukurov; M. Cardoso; D. Nazon,M. Günok; O. Bulut; (c) N. Uysal; J. Worrall; B. Zaynutdinov; D. Amartey; G. Fernandes; E. Muçi; J. Muleka; C. Tosun; S. Kilicsoy
23/24,Round 25,12/02/24,Samsunspor,Antalyaspor,2,0,7.03,6.74,4-2-3-1,4-1-4-1,O. Kocuk; (c) Z. Yavru; Ľ. Šatka; A. Öztürk; R. V. Drongelen; F. Tait; Y. A. Bennasser; C. Holse; O. Ntcham; E. Kılınç; M. Mouandilmadji,H. Leite; B. Balcı; (c) B. Öztürk; Naldo; E. Yeşilyurt; J. Kałuziński; Z. Bytyqi; S. v. d. Streek; E. Rakip; S. Larsson; A. Buksa
23/24,Round 24,02/02/24,Hatayspor,Karagümrük,3,1,6.89,6.76,4-1-4-1,4-2-3-1,E. Kardeşler; (c) K. A. Çörekçi; G. M. Kilama; R. B. Yılmaz; C. Sertel; G. Sağlam; J. Fernandes; C. Massanga; F. Dele-Bashiru; R. Rivas; C. Strandberg,S. Sirigu; D. Biraschi; S. Dursun; F. Ceccherini; (c) M. Mercan; A. Bertolacci; M. Rohdén; E. Mor; V. Eysseric; G. Yalçın; S. Dursun
23/24,Round 24,02/02/24,Ankaragücü,Sivasspor,0,0,7.1,7.03,4-1-4-1,5-3-2,B. H. Güngördü; S. Kitsiou; U. Radaković; N. Mujakić; M. Hanousek; (c) T. Ciğerci; O. Moruțan; A. K. Güneren; Pedrinho; R. Cephas; A. Sowe,(c) A. Ş. Vural; M. Paluli; A. Poungouras; A. Appindangoyé; S. Camara; A. Okumuş; B. Elmaz; İ. Akdağ; R. Kvet; E. Başsan; R. Manaj
23/24,Round 24,02/02/24,Samsunspor,Galatasaray,0,2,6.79,7.16,4-2-3-1,4-2-3-1,O. Kocuk; (c) Z. Yavru; Ľ. Šatka; A. Öztürk; R. V. Drongelen; T. Antalyalı; Y. A. Bennasser; C. Holse; O. Ntcham; E. Kılınç; E. Kara,(c) F. Muslera; K. Ayhan; D. Sánchez; V. Nelsson; B. Kutlu; L. Torreira; K. Demirbay; B. A. Yılmaz; D. Mertens; K. Aktürkoğlu; M. Icardi
23/24,Round 24,03/02/24,Rizespor,Konyaspor,0,0,7.1,7.38,4-2-3-1,4-2-3-1,(c) G. Akkan; M. T. Şahin; A. Mocsi; E. Topçu; C. Højer; J. Shelvey; I. Olawoyin; B. Keser; D. Varešanović; A. Zeqiri; A. Gaich,J. Słowik; C. Karayel; U. Yazğılı; F. Damjanović; (c) G. H. Sityá; S. N'Zonzi; A. Cicâldău; L. Prip; O. Ülgün; A. Ndao; V. Ethemi
23/24,Round 24,03/02/24,Başakşehir,İstanbulspor,2,0,7.29,6.84,4-1-4-1,3-5-1-1,(c) V. Babacan; L. Duarte; O. Ba; J. Opoku; L. Dubois; Souza; D. Türüç; E. İlkhan; B. Özcan; J. Figueiredo; K. Piątek,A. Arda; O. Erdoğan; M. Yeşil; S. Deli; D. Sambissa; F. Loshaj; M. Vorobjovas; M. Sarıkaya; A. Yaşar; (c) E. Rroca; D. Traore
23/24,Round 24,03/02/24,Antalyaspor,Fenerbahçe,0,2,6.84,7.33,4-1-4-1,4-2-3-1,H. Leite; E. Yeşilyurt; (c) V. Sarı; B. Öztürk; G. Vural; J. Kałuziński; S. Larsson; R. Safuri; D. Šarić; Z. Bytyqi; A. Buksa,D. Livaković; M. Müldür; A. Djiku; Ç. Söyüncü; F. Kadıoğlu; R. Krunić; İ. Yüksek; C. Ünder; S. Szymański; D. Tadić; (c) E. Džeko
23/24,Round 24,03/02/24,Gaziantep,Kayserispor,1,1,6.88,6.88,3-4-3,4-2-3-1,F. Niță; A. Kızıldağ; N. N'Koulou; E. Ersoy; D. Sorescu; F. Soyalp; (c) A. Maxim; S. M'Bakata; M. Eskihellaç; D. Drăguş; L. Marković,B. Bayazit; R. Civelek; (c) D. Kolovetsios; A. Kocaman; L. Carole; M. E. Özbek; K. K. Yılmaz; A. B. Morte; M. Cardoso; H. A. Kaldırım; G. Sazdağı
23/24,Round 24,04/02/24,Pendikspor,Adana DS,2,1,7.05,6.88,4-2-2-2,4-3-3,E. Canpolat; S. Asan; A. Öztürk; J. K. Rassoul; N. Sequeira; G. Kaya; F. Midtsjø; (c) H. Akbunar; A. Diaby; M. U. Nayir; M. Thiam,Ş. Mahammadaliev; İ. Çokçalış; A. Gravillon; P. A. Cissé; Y. Erdoğan; (c) E. Akbaba; É. Michut; N. Alioui; M. Nourani; A. Aimbetov; Y. Barası
23/24,Round 24,04/02/24,Kasımpaşa,Alanyaspor,2,1,7.03,6.75,4-1-4-1,4-2-3-1,A. E. Yanar; C. Winck; J. Porozo; Y. Özcan; M. B. Ouanes; G. Gül; M. Fall; H. Hajradinović; (c) A. Kara; O. Çağlayan; N. Da Costa,E. Taşkıran; F. Hadergjonaj; F. Bayır; N. Lima; J. Balkovec; Richard Cândido; L. Fer; O. Aydın; J. Novais; L. Augusto; (c) E. Karaca
23/24,Round 24,04/02/24,Beşiktaş,Trabzonspor,2,0,6.89,6.83,4-2-3-1,4-2-3-1,M. Günok; J. Svensson; (c) N. Uysal; B. Zaynutdinov; U. Meraş; D. Amartey; G. Fernandes; R. Ghezzal; M. Rashica; C. Tosun; S. Kilicsoy,(c) U. Çakır; M. Aydın; R. Baniya; S. Denswil; E. Elmalı; B. A. Özdemir; B. Mendy; E. Višća; E. Bardhi; M. Trézéguet; E. Destan
23/24,Round 23,27/01/24,Alanyaspor,Pendikspor,1,1,6.82,6.95,4-2-3-1,4-2-2-2,E. Taşkıran; F. Hadergjonaj; N. Lima; F. Aliti; J. Balkovec; Richard Cândido; L. Fer; O. Aydın; J. Novais; Y. Özdemir; (c) E. Karaca,E. Canpolat; (c) E. Özgenç; A. Öztürk; J. K. Rassoul; N. Sequeira; G. Kaya; İ. Akdağ; H. Akbunar; M. Thiam; M. U. Nayir; E. Yardımcı
23/24,Round 23,27/01/24,Adana DS,Hatayspor,0,1,6.84,6.76,4-2-3-1,4-1-4-1,Ş. Mahammadaliev; İ. Çokçalış; S. Güler; A. Gravillon; A. Dursun; (c) B. Stambouli; É. Michut; D. Babajide; E. Akbaba; Y. Erdoğan; Nani,E. Kardeşler; (c) K. A. Çörekçi; G. M. Kilama; R. B. Yılmaz; O. Matur; G. Sağlam; J. Fernandes; F. Dele-Bashiru; C. Massanga; R. Rivas; R. Dadaşov
23/24,Round 23,28/01/24,Konyaspor,Başakşehir,2,3,6.73,7.01,4-2-3-1,4-1-4-1,D. Ertaş; U. Yazğılı; M. Mert; F. Damjanović; (c) G. H. Sityá; S. Dikmen; S. N'Zonzi; L. Prip; A. Cicâldău; M. Moreno; S. Cikalleshi,(c) V. Babacan; L. Duarte; O. Ba; J. Opoku; L. Dubois; O. Ergün; D. Türüç; D. Aleksić; B. Özcan; B. Aydoğmuş; K. Piątek
23/24,Round 23,28/01/24,Karagümrük,Rizespor,4,0,7.29,6.34,4-1-4-1,4-2-3-1,S. Sirigu; D. Biraschi; S. Dursun; F. Ceccherini; (c) M. Mercan; A. Bertolacci; T. Teklić; V. Eysseric; M. Rohdén; G. Yalçın; S. Dursun,(c) G. Akkan; M. T. Şahin; A. Mocsi; E. Topçu; C. Højer; J. Shelvey; M. Pala; Gustavo Sauer; I. Olawoyin; A. Zeqiri; A. Gaich
23/24,Round 23,28/01/24,Sivasspor,Beşiktaş,1,0,6.93,6.95,4-1-4-1,4-3-3,A. Ş. Vural; M. Paluli; A. Appindangoyé; S. Camara; U. Çiftçi; A. Poungouras; E. Başsan; R. Kvet; (c) H. Arslan; M. Barrow; R. Manaj,E. Destanoğlu; J. Svensson; (c) N. Uysal; O. Colley; B. Zaynutdinov; S. Uçan; D. E. Tıknaz; G. Fernandes; R. Ghezzal; C. Tosun; M. Rashica
23/24,Round 23,28/01/24,Fenerbahçe,Ankaragücü,2,1,7.14,6.69,4-2-3-1,4-2-3-1,D. Livaković; M. Müldür; S. Aziz; A. Djiku; F. Kadıoğlu; R. Krunić; İ. Yüksek; C. Ünder; S. Szymański; D. Tadić; (c) E. Džeko,B. H. Güngördü; S. Kitsiou; U. Radaković; N. Mujakić; M. Hanousek; A. K. Güneren; (c) T. Ciğerci; O. Moruțan; Pedrinho; R. Cephas; A. Sowe
23/24,Round 23,29/01/24,İstanbulspor,Samsunspor,1,1,6.91,6.95,3-5-1-1,4-2-3-1,A. Arda; O. Erdoğan; M. Yeşil; S. Deli; D. Sambissa; M. Sarıkaya; M. Vorobjovas; F. Loshaj; A. Yaşar; (c) E. Rroca; E. K. Gültekin,O. Kocuk; H. M. Tan; Ľ. Šatka; A. Öztürk; M. Bola; Y. A. Bennasser; T. Antalyalı; C. Holse; F. Tait; (c) E. Kılınç; E. Kara
23/24,Round 23,29/01/24,Kayserispor,Antalyaspor,1,1,7.08,6.97,4-2-3-1,4-1-4-1,B. Bayazit; R. Civelek; (c) D. Kolovetsios; A. Kocaman; L. Carole; M. E. Özbek; K. K. Yılmaz; A. B. Morte; A. Karimi; M. Cardoso; G. Sazdağı,H. Leite; E. Yeşilyurt; (c) V. Sarı; B. Öztürk; G. Vural; J. Kałuziński; S. Larsson; R. Safuri; D. Šarić; Z. Bytyqi; A. Buksa
23/24,Round 23,29/01/24,Galatasaray,Gaziantep,2,1,7.12,6.92,4-2-3-1,3-5-2,(c) F. Muslera; K. Ayhan; V. Nelsson; D. Sánchez; B. Kutlu; L. Torreira; K. Demirbay; B. A. Yılmaz; D. Mertens; K. Aktürkoğlu; M. Icardi,F. Niță; A. Kızıldağ; (c) P. Djilobodji; E. Ersoy; D. Sorescu; F. Soyalp; M. Jevtović; A. Maxim; S. M'Bakata; L. Marković; D. Drăguş
23/24,Round 23,29/01/24,Trabzonspor,Kasımpaşa,2,3,6.97,6.98,4-2-3-1,4-2-3-1,(c) U. Çakır; M. Aydın; R. Baniya; J. Fernández; E. Elmalı; B. Mendy; B. A. Özdemir; E. Višća; T. Fountas; E. Bardhi; E. Destan,A. E. Yanar; C. Winck; T. U. Aydın; Y. Özcan; M. B. Ouanes; G. Gül; (c) A. Kara; M. Fall; H. Hajradinović; O. Çağlayan; N. Da Costa
23/24,Round 22,23/01/24,Hatayspor,Alanyaspor,1,1,6.66,7.07,4-1-4-1,4-2-3-1,(c) E. Kardeşler; K. Alıcı; G. M. Kilama; R. B. Yılmaz; O. Matur; G. Sağlam; J. Fernandes; F. Dele-Bashiru; A. Hodžić; R. Rivas; R. Dadaşov,E. Taşkıran; F. Hadergjonaj; N. Lima; F. Aliti; Y. Özdemir; Richard Cândido; L. Fer; O. Aydın; (c) E. Karaca; P. Sisto; S. Córdova
23/24,Round 22,23/01/24,Beşiktaş,Adana DS,0,0,7.08,6.76,4-3-3,4-2-3-1,M. Günok; J. Svensson; (c) N. Uysal; B. Zaynutdinov; S. E. Terzi; T. Bingöl; D. E. Tıknaz; G. Fernandes; M. Rashica; C. Tosun; S. Kilicsoy,Ş. Mahammadaliev; İ. Çokçalış; S. Güler; A. Gravillon; Y. Erdoğan; (c) B. Stambouli; É. Michut; D. Babajide; E. Akbaba; M. Nourani; Y. Barası
23/24,Round 22,23/01/24,Pendikspor,Kasımpaşa,3,2,6.67,6.72,4-2-3-1,4-2-3-1,E. Canpolat; (c) E. Özgenç; A. Öztürk; J. K. Rassoul; N. Sequeira; F. Midtsjø; İ. Akdağ; H. Akbunar; E. Yardımcı; M. Thiam; M. U. Nayir,A. E. Yanar; I. Gomis; S. Çiftpınar; Y. Özcan; M. B. Ouanes; G. Gül; (c) A. Kara; M. Fall; H. Hajradinović; O. Çağlayan; N. Da Costa
23/24,Round 22,24/01/24,Gaziantep,Konyaspor,1,1,6.79,6.75,5-3-2,4-2-3-1,F. Niță; M. Eskihellaç; A. Kızıldağ; N. N'Koulou; (c) P. Djilobodji; J. Morais; F. Soyalp; M. Jevtović; O. Özçiçek; M. Cihan; L. Marković,D. Ertaş; A. Oğuz; M. Mert; U. Yazğılı; (c) G. H. Sityá; S. Dikmen; S. N'Zonzi; R. Murić; A. Cicâldău; M. Moreno; S. Cikalleshi
23/24,Round 22,24/01/24,Ankaragücü,Karagümrük,2,0,6.89,6.72,4-2-3-1,4-2-3-1,B. H. Güngördü; S. Kitsiou; (c) U. Radaković; N. Mujakić; M. Hanousek; A. K. Güneren; Pedrinho; O. Moruțan; E. Bekiroğlu; R. Cephas; F. Macheda,S. Sirigu; F. Veseli; S. Dursun; F. Ceccherini; (c) M. Mercan; F. Paoletti; A. Bertolacci; T. Teklić; V. Eysseric; K. Lasagna; G. Yalçın
23/24,Round 22,24/01/24,Antalyaspor,Sivasspor,2,1,7.34,6.89,4-1-4-1,3-4-3,H. Leite; E. Yeşilyurt; (c) V. Sarı; B. Öztürk; G. Vural; J. Kałuziński; S. Larsson; R. Safuri; D. Šarić; Z. Bytyqi; A. Buksa,A. Ş. Vural; M. Albayrak; A. Appindangoyé; S. Camara; M. Paluli; A. Parmak; A. Poungouras; (c) U. Çiftçi; E. Başsan; B. Koita; R. Manaj
23/24,Round 22,24/01/24,Başakşehirx2,Fenerbahçe,0,1,6.67,7.38,4-1-4-1,4-2-3-1,(c) V. Babacan; L. Dubois; L. Duarte; O. Ba; L. Lima; O. Ergün; D. Türüç; Ö. A. Şahiner; B. Özcan; J. Figueiredo; K. Piątek,D. Livaković; M. Müldür; S. Aziz; J. Oosterwolde; F. Kadıoğlu; İ. Yüksek; R. Krunić; İ. C. Kahveci; S. Szymański; D. Tadić; (c) E. Džeko
23/24,Round 22,25/01/24,Samsunspor,Kayserispor,2,0,7.11,6.55,4-2-3-1,4-2-3-1,O. Kocuk; Z. Yavru; Ľ. Šatka; A. Öztürk; M. Bola; T. Antalyalı; F. Tait; E. Kılınç; C. Holse; (c) M. Fofana; E. Kara,B. Bayazit; G. Sazdağı; (c) D. Kolovetsios; J. Attamah; L. Carole; Y. Ackah; K. K. Yılmaz; R. Civelek; M. Cardoso; C. Mané; A. B. Morte
23/24,Round 22,25/01/24,Rizespor,Trabzonspor,1,0,6.92,7.11,4-2-3-1,4-2-3-1,(c) G. Akkan; M. T. Şahin; A. Mocsi; E. Topçu; C. Højer; J. Shelvey; I. Olawoyin; B. Keser; D. Varešanović; A. Zeqiri; A. Gaich,(c) U. Çakır; H. Türkmen; R. Baniya; F. Benković; E. Elmalı; B. Mendy; B. A. Özdemir; E. Višća; E. Bardhi; T. Fountas; E. Destan
23/24,Round 22,25/01/24,Galatasaray,İstanbulspor,3,1,7.03,6.4,4-2-3-1,5-4-1,(c) F. Muslera; B. A. Yılmaz; V. Nelsson; D. Sánchez; K. Ayhan; L. Torreira; K. Demirbay; Tetê; D. Mertens; K. Aktürkoğlu; W. Zaha,A. Arda; D. Sambissa; O. Erdoğan; M. Yeşil; S. Deli; (c) A. Yaşar; M. Sarıkaya; M. Vorobjovas; F. Loshaj; A. Ndao; E. K. Gültekin
23/24,Round 21,20/01/24,Kasımpaşa,Hatayspor,3,0,7.5,6.5,4-2-3-1,4-2-3-1,A. Gianniotis; C. Winck; S. Çiftpınar; Y. Özcan; M. B. Ouanes; G. Gül; (c) A. Kara; M. Fall; H. Hajradinović; I. Gomis; N. Da Costa,V. Bekaj; K. Alıcı; G. M. Kilama; N. Maksimović; (c) K. A. Çörekçi; G. Sağlam; G. Aburjania; Ö. F. Beyaz; F. Dele-Bashiru; R. Rivas; C. Strandberg
23/24,Round 21,20/01/24,Alanyaspor,Rizespor,2,1,7.09,6.83,4-2-3-1,4-2-3-1,E. Taşkıran; F. Hadergjonaj; N. Lima; F. Aliti; J. Balkovec; L. Fer; J. Novais; O. Aydın; (c) E. Karaca; Y. Özdemir; S. Córdova,(c) G. Akkan; M. T. Şahin; A. Mocsi; E. Topçu; C. Højer; M. Pala; J. Shelvey; B. Keser; D. Varešanović; A. Zeqiri; A. Gaich
23/24,Round 21,20/01/24,Karagümrük,Başakşehir,1,1,6.89,7.11,4-2-3-1,4-1-4-1,S. Sirigu; F. Veseli; S. Dursun; F. Ceccherini; (c) M. Mercan; A. Bertolacci; F. Paoletti; T. Teklić; V. Eysseric; G. Yalçın; S. Dursun,(c) V. Babacan; L. Dubois; L. Duarte; J. Opoku; L. Lima; O. Ergün; D. Türüç; Ö. A. Şahiner; B. Özcan; J. Figueiredo; K. Piątek
23/24,Round 21,20/01/24,Pendikspor,Beşiktaş,4,0,7.31,6.45,4-2-3-1,4-1-4-1,E. Canpolat; (c) E. Özgenç; A. Öztürk; J. K. Rassoul; N. Sequeira; İ. Akdağ; F. Midtsjø; H. Akbunar; E. Yardımcı; M. Thiam; M. U. Nayir,M. Günok; O. Bulut; T. T. Sanuç; B. Zaynutdinov; U. Meraş; D. E. Tıknaz; M. Rashica; T. Bingöl; G. Fernandes; S. Kilicsoy; (c) C. Tosun
23/24,Round 21,20/01/24,Adana DS,Ankaragücü,1,1,6.83,6.85,4-2-3-1,4-2-3-1,Ş. Mahammadaliev; D. Toköz; S. Güler; P. A. Cissé; A. Dursun; A. Gravillon; É. Michut; D. Babajide; (c) B. Stambouli; Y. Erdoğan; E. Akbaba,B. H. Güngördü; S. Kitsiou; U. Radaković; N. Mujakić; M. Hanousek; (c) T. Ciğerci; Pedrinho; O. Moruțan; A. K. Güneren; R. Cephas; R. Bajić
23/24,Round 21,21/01/24,Sivasspor,Gaziantep,2,2,6.84,7.01,4-3-3,5-4-1,A. Ş. Vural; B. Kapacak; A. Appindangoyé; S. Camara; U. Çiftçi; A. Poungouras; R. Kvet; (c) Z. Erdal; E. Başsan; R. Manaj; M. Barrow,F. Niță; M. Eskihellaç; E. Ersoy; N. N'Koulou; (c) P. Djilobodji; S. M'Bakata; D. Sorescu; M. Jevtović; O. Özçiçek; A. Maxim; D. Drăguş
23/24,Round 21,21/01/24,Fenerbahçe,Samsunspor,1,1,7.06,6.8,4-2-3-1,4-1-4-1,D. Livaković; M. Müldür; L. Bonucci; J. Oosterwolde; F. Kadıoğlu; İ. Yüksek; Fred; İ. C. Kahveci; S. Szymański; D. Tadić; (c) E. Džeko,O. Kocuk; (c) Z. Yavru; Ľ. Šatka; A. Öztürk; M. Bola; Y. A. Bennasser; C. Holse; T. Antalyalı; F. Tait; E. Kılınç; M. Mouandilmadji
23/24,Round 21,21/01/24,Konyaspor,Antalyaspor,1,1,6.96,6.74,4-4-1-1,4-1-4-1,D. Ertaş; A. Oğuz; M. Mert; U. Yazğılı; (c) G. H. Sityá; L. Prip; S. Dikmen; S. N'Zonzi; Y. Malli; O. Ülgün; S. Cikalleshi,H. Leite; E. Yeşilyurt; (c) V. Sarı; B. Öztürk; G. Vural; J. Kałuziński; Z. Bytyqi; R. Safuri; D. Šarić; S. Larsson; A. Buksa
23/24,Round 21,21/01/24,Trabzonspor,Galatasaray,1,5,6.49,7.18,4-2-3-1,4-2-3-1,(c) U. Çakır; H. Türkmen; R. Baniya; F. Benković; E. Elmalı; B. Mendy; B. A. Özdemir; E. Višća; E. Bardhi; T. Fountas; E. Destan,(c) F. Muslera; S. Boey; V. Nelsson; A. Bardakcı; K. Ayhan; K. Demirbay; L. Torreira; B. A. Yılmaz; D. Mertens; K. Aktürkoğlu; W. Zaha
23/24,Round 21,22/01/24,Kayserispor,İstanbulspor,0,1,6.93,7.03,4-2-3-1,3-5-2,B. Bayazit; H. A. Kaldırım; (c) J. Attamah; A. Kocaman; L. Carole; K. K. Yılmaz; M. E. Özbek; A. B. Morte; A. Karimi; R. Civelek; M. Cardoso,A. Arda; O. Erdoğan; M. Yeşil; S. Deli; D. Sambissa; M. Sarıkaya; M. Vorobjovas; F. Loshaj; (c) A. Yaşar; A. Ndao; V. Ethemi
23/24,Round 20,13/01/24,Hatayspor,Pendikspor,1,1,6.74,6.95,4-3-3,4-2-3-1,E. Kardeşler; (c) K. A. Çörekçi; G. M. Kilama; N. Maksimović; F. Ghoulam; A. Hodžić; G. Sağlam; G. Aburjania; Ö. F. Beyaz; R. Dadaşov; R. Rivas,E. Canpolat; S. Asan; B. Sülüngöz; A. Öztürk; E. Taşdemir; F. Midtsjø; İ. Akdağ; A. Diaby; G. Kaya; (c) H. Akbunar; E. Yardımcı
23/24,Round 20,13/01/24,Ankaragücü,Kasımpaşa,3,1,6.83,6.72,4-2-3-1,4-2-3-1,B. H. Güngördü; S. Kitsiou; (c) U. Radaković; N. Mujakić; A. Çankaya; A. K. Güneren; Pedrinho; O. Moruțan; A. Chatzigiovanis; R. Cephas; R. Bajić,A. Gianniotis; C. Winck; T. U. Aydın; Y. Özcan; M. B. Ouanes; G. Gül; A. Kara; M. Fall; (c) H. Hajradinović; I. Gomis; N. Da Costa
23/24,Round 20,13/01/24,Başakşehir,Alanyaspor,3,2,6.8,6.55,4-1-4-1,4-2-3-1,V. Babacan; L. Duarte; O. Ba; J. Opoku; (c) L. Dubois; B. Özcan; D. Türüç; M. Abeid; D. Pelkas; J. Figueiredo; K. Piątek,E. Taşkıran; F. Hadergjonaj; F. Bayır; F. Aliti; J. Balkovec; Richard Cândido; (c) J. Novais; Carlos Eduardo; N. Janvier; O. Aydın; S. Córdova
23/24,Round 20,13/01/24,Beşiktaş,Karagümrük,3,0,7.2,6.55,4-1-4-1,4-2-3-1,M. Günok; O. Bulut; T. T. Sanuç; B. Zaynutdinov; U. Meraş; A. Hadžiahmetović; M. Rashica; S. Uçan; G. Fernandes; S. Kilicsoy; (c) C. Tosun,E. Bilgin; D. Biraschi; S. Dursun; I. Drešević; (c) M. Mercan; M. Rohdén; D. Kourbelis; G. Yalçın; V. Eysseric; C. Keleş; K. Lasagna
23/24,Round 20,13/01/24,Rizespor,Adana DS,1,0,6.99,6.81,4-2-3-1,4-2-3-1,(c) G. Akkan; M. T. Şahin; A. Mocsi; E. Topçu; C. Højer; J. Shelvey; M. Pala; B. Keser; I. Olawoyin; M. Minchev; A. Gaich,Ş. Mahammadaliev; İ. Çokçalış; S. Güler; P. A. Cissé; A. Dursun; B. Stambouli; A. Gravillon; Y. Erdoğan; (c) É. Michut; D. Babajide; E. Akbaba
23/24,Round 20,14/01/24,İstanbulspor,Konyaspor,0,0,7.01,7.04,4-3-3,4-2-3-1,A. Arda; O. Erdoğan; (c) M. Yeşil; S. Deli; V. Temel; M. Sarıkaya; M. Vorobjovas; F. Loshaj; A. Ndao; V. Ethemi; Jackson,D. Ertaş; A. Oğuz; M. Mert; U. Yazğılı; (c) G. H. Sityá; S. Dikmen; S. N'Zonzi; L. Prip; O. Ülgün; M. Moreno; S. Cikalleshi
23/24,Round 20,14/01/24,Antalyaspor,Trabzonspor,1,1,7.09,6.92,4-1-4-1,4-2-3-1,H. Leite; E. Yeşilyurt; (c) V. Sarı; B. Öztürk; G. Vural; J. Kałuziński; S. Jehezkel; R. Safuri; D. Šarić; S. Larsson; A. Buksa,(c) U. Çakır; M. Aydın; R. Baniya; F. Benković; E. Elmalı; B. Mendy; B. A. Özdemir; E. Višća; E. Bardhi; T. Fountas; E. Destan
23/24,Round 20,14/01/24,Samsunspor,Sivasspor,2,0,7.03,6.71,4-2-3-1,4-1-4-1,O. Kocuk; Z. Yavru; Ľ. Šatka; A. Öztürk; R. V. Drongelen; F. Tait; Y. A. Bennasser; E. Kılınç; C. Holse; (c) M. Fofana; M. Mouandilmadji,A. Ş. Vural; A. Okumuş; C. Osmanpaşa; S. Camara; U. Çiftçi; A. Parmak; (c) Z. Erdal; H. Arslan; B. Koita; M. Barrow; R. Manaj
23/24,Round 20,14/01/24,Gaziantep,Fenerbahçe,0,1,6.8,7.13,5-4-1,4-2-3-1,F. Niță; M. Eskihellaç; A. Kızıldağ; N. N'Koulou; (c) P. Djilobodji; S. M'Bakata; L. Marković; F. Soyalp; O. Özçiçek; A. Maxim; D. Drăguş,D. Livaković; M. Müldür; S. Aziz; J. Oosterwolde; F. Kadıoğlu; İ. Yüksek; Fred; C. Ünder; S. Szymański; D. Tadić; (c) E. Džeko
23/24,Round 20,15/01/24,Galatasaray,Kayserispor,2,1,7.24,6.57,4-2-3-1,4-2-3-1,(c) F. Muslera; S. Boey; V. Nelsson; A. Bardakcı; B. A. Yılmaz; T. Ndombélé; L. Torreira; Tetê; D. Mertens; W. Zaha; H. Dervişoğlu,B. Bayazit; (c) G. Sazdağı; J. Attamah; A. Kocaman; H. A. Kaldırım; A. Karimi; Y. Ackah; A. B. Morte; M. E. Özbek; R. Civelek; S. Bahoken
23/24,Round 19,05/01/24,Gaziantep,Pendikspor,2,2,6.71,6.87,3-4-2-1,4-3-3,F. Niță; A. Kızıldağ; N. N'Koulou; (c) P. Djilobodji; M. Eskihellaç; M. Jevtović; O. Özçiçek; S. M'Bakata; L. Marković; A. Maxim; D. Drăguş,E. Canpolat; S. Asan; B. Sülüngöz; A. Öztürk; N. Sequeira; F. Midtsjø; A. Lusamba; G. Kaya; (c) H. Akbunar; E. Yardımcı; E. Taşdemir
