Season,Week,Match Date,Home Team,Away Team,Home Goals,Away Goals,Home Performance,Away Performance,Home Formation,Away Formation,Home Players,Away Players
21/22,Round 15,05/12/21,Hatayspor,Başakşehir,0,3,6.58,7.13,4-2-3-1,4-1-4-1,M. Mohamedi; K. A. Çörekçi; F. Kurucuk; S. Falette; S. Adekugbe; I. Sackey; A. Traoré; S. Lobjanidze; M. Mert; A. E. Kaabi; (c) M. B. Diouf,M. Şengezer; Ö. A. Şahiner; L. Duarte; Y. Ndayishimiye; H. A. Kaldırım; (c) M. Tekdemir; E. Višća; D. Aleksić; B. Özcan; N. Chadli; S. Okaka
21/22,Round 15,05/12/21,Fenerbahçe,Rizespor,4,0,7.19,6.54,3-4-2-1,4-2-3-1,B. Özer; M. Tisserand; M. Kim; A. Szalai; F. Kadıoğlu; M. Crespo; L. Gustavo; B. Osayi-Samuel; D. Rossi; (c) M. Özil; M. Berisha,G. Akkan; F. Baiano; (c) S. Ay; S. Holmén; C. Sertel; E. Sabo; D. Djoković; A. Umar; F. Boldrin; T. Boyd; J. Pohjanpalo
21/22,Round 15,06/12/21,Göztepe,Gaziantep,2,1,6.76,6.87,3-4-2-1,3-5-2,İ. C. Eğribayat; D. Arslanagić; A. Nukan; A. Çankaya; M. Paluli; O. Nwobodo; S. Aydoğdu; B. Emir; Lourency; (c) H. Akbunar; A. Jahović,(c) G. Güvenç; E. Ersoy; S. Caulker; A. Toșca; S. Kitsiou; R. Niyaz; D. Erdoğan; A. Maxim; H. Mendyl; N. Dicko; M. Demir
21/22,Round 15,06/12/21,Konyaspor,Yeni Malatyaspor,0,0,6.99,7.18,4-2-3-1,5-4-1,(c) I. Šehić; N. Skubic; A. Çalık; A. Bardakcı; G. H. Sityá; S. Dikmen; A. Hadžiahmetović; S. Gürler; E. Çekiçi; Z. Bytyqi; S. Cikalleshi,E. Özbir; K. Hafez; S. Çiftpınar; Wallace; S. Kaya; O. Haddadi; S. Mallan; R. Aabid; D. N'Dong; M. Chouiar; (c) A. Büyük
21/22,Round 14,26/11/21,Adana DS,Kasımpaşa,0,0,7.15,6.85,4-2-3-1,4-2-3-1,A. Murić; J. Svensson; S. Akaydın; S. Deli; (c) J. K. Rassoul; S. Kurt; B. Stambouli; D. Babajide; Y. Akgün; M. Vargas; B. Assombalonga,H. Tekin; F. Hadergjonaj; J. Bruma; (c) R. Donk; S. Aytaç; D. Haspolat; H. Hajradinović; Y. Erdoğan; U. Bozok; K. Varga; N. Jørgensen
21/22,Round 14,26/11/21,Başakşehir,Altay,0,0,7.04,6.84,4-1-4-1,4-4-2,M. Şengezer; Ö. A. Şahiner; L. Duarte; Y. Ndayishimiye; H. A. Kaldırım; T. Ciğerci; F. Gulbrandsen; (c) M. Tekdemir; B. Özcan; N. Chadli; S. Okaka,M. Lis; C. Karayel; (c) İ. Öztürk; M. Akça; K. Karataş; L. Kappel; A. B. Poko; K. Thiam; M. Rodríguez; C. Pinares; D. K. Bamba
21/22,Round 14,27/11/21,Antalyaspor,Alanyaspor,3,0,7.13,6.49,3-4-2-1,4-2-3-1,R. Boffin; (c) V. Sarı; Naldo; F. Kudryashov; B. Balcı; A. Poli; Fredy; G. Vural; A. d. Silva; D. Sinik; P. Mukairu,Marafona; Juanfran; C. Awaziem; M. Mevlja; T. Bingöl; F. Aksoy; E. Bekiroğlu; D. Candeias; (c) E. Akbaba; Davidson; K. Babacar
21/22,Round 14,27/11/21,Rizespor,Kayserispor,1,0,7.1,6.67,4-2-3-1,4-1-4-1,G. Akkan; F. Baiano; (c) S. Ay; S. Holmén; C. Sertel; E. Sabo; D. Djoković; A. Umar; F. Boldrin; T. Boyd; J. Pohjanpalo,S. Lung Jr.; O. Bulut; M. Hosseini; D. Kolovetsios; L. Carole; Campanharo; O. Kemen; İ. Akdağ; (c) İ. Parlak; M. Pektemek; M. Gavranović
21/22,Round 14,27/11/21,Beşiktaş,Giresunspor,0,4,6.34,7.12,4-2-3-1,4-2-3-1,M. Günok; V. Rosier; (c) N. Uysal; D. Vida; U. Meraş; M. Pjanić; Souza; R. Ghezzal; C. Larin; G. N'Koudou; M. Batshuayi,O. Kocuk; Z. Yavru; M. Diarra; A. Pérez; A. Behich; H. Traoré; Flávio; M. S. Suleymanov; F. Diabaté; Serginho; (c) I. Baldé
21/22,Round 14,28/11/21,Gaziantep,Konyaspor,3,2,6.94,6.81,3-5-2,4-2-3-1,(c) G. Güvenç; E. Ersoy; S. Caulker; P. Djilobodji; S. Kitsiou; R. Niyaz; D. Erdoğan; A. Maxim; H. Mendyl; N. Dicko; M. Demir,(c) I. Šehić; N. Skubic; A. Demirbağ; M. Aničić; G. H. Sityá; S. Dikmen; A. Hadžiahmetović; S. Gürler; P. Mpoku; Z. Bytyqi; S. Cikalleshi
21/22,Round 14,28/11/21,Karagümrük,Trabzonspor,0,2,6.6,6.98,4-1-4-1,4-2-3-1,(c) E. Viviano; S. Ahmetoglu; D. Luckassen; J. Balkovec; C. Erkin; J. Durmaz; E. Mor; A. Uğur; A. Bertolacci; Y. Karamoh; A. Pešić,(c) U. Çakır; D. Toköz; E. Ié; V. Hugo; A. Trondsen; M. Siopis; M. Hamšík; T. Djaniny; A. Ömür; A. N. Nwakaeme; A. Cornelius
21/22,Round 14,28/11/21,Sivasspor,Hatayspor,4,0,7.36,6.22,4-3-3,4-2-3-1,A. Ş. Vural; C. Osmanpaşa; D. Goutas; S. Camara; (c) U. Çiftçi; F. Fajr; F. Ulvestad; K. A. Kesgin; P. Henrique; M. Yatabaré; M. Gradel,M. Mohamedi; K. A. Çörekçi; F. Kurucuk; B. Öksüz; S. Adekugbe; R. Ribeiro; M. Boudjemaa; S. Lobjanidze; A. Traoré; A. E. Kaabi; (c) M. B. Diouf
21/22,Round 14,28/11/21,Yeni Malatyaspor,Galatasaray,0,0,7.01,7.01,5-4-1,4-1-4-1,E. Özbir; K. Hafez; S. Çiftpınar; Wallace; S. Kaya; O. Haddadi; S. Mallan; J. Nshimirimana; D. N'Dong; M. Chouiar; (c) A. Büyük,(c) F. Muslera; D. Yedlin; V. Nelsson; Marcão; P. v. Aanholt; T. Antalyalı; B. A. Yılmaz; E. Kılınç; B. Kutlu; R. Babel; M. Diagne
21/22,Round 14,29/11/21,Göztepe,Fenerbahçe,1,1,6.76,6.78,3-4-1-2,4-2-3-1,İ. C. Eğribayat; D. Arslanagić; A. Nukan; A. Çankaya; M. Paluli; S. Aydoğdu; O. Nwobodo; B. Emir; (c) H. Akbunar; D. Tijanič; A. Jahović,B. Özer; F. Kadıoğlu; S. Aziz; M. Kim; F. Novák; M. Meyer; M. Crespo; İ. C. Kahveci; M. Zajc; (c) M. Özil; S. Dursun
21/22,Round 13,20/11/21,Hatayspor,Antalyaspor,3,1,7.01,6.52,4-2-3-1,3-4-2-1,M. Mohamedi; K. A. Çörekçi; F. Kurucuk; B. Öksüz; S. Adekugbe; R. Ribeiro; M. Boudjemaa; S. Lobjanidze; A. Traoré; A. E. Kaabi; (c) M. B. Diouf,R. Boffin; (c) V. Sarı; Naldo; F. Kudryashov; B. Balcı; A. Poli; Fredy; D. Sinik; A. d. Silva; G. Vural; P. Mukairu
21/22,Round 13,20/11/21,Başakşehir,Sivasspor,2,1,6.94,6.64,4-1-4-1,4-3-3,V. Babacan; Ö. A. Şahiner; L. Duarte; Y. Ndayishimiye; H. A. Kaldırım; T. Ciğerci; F. Gulbrandsen; (c) M. Tekdemir; B. Özcan; N. Chadli; S. Okaka,A. Ş. Vural; A. Oğuz; D. Goutas; C. Osmanpaşa; (c) Z. Erdal; F. Ulvestad; H. Arslan; F. Fajr; P. Henrique; O. Kayode; M. Gradel
21/22,Round 13,20/11/21,Giresunspor,Yeni Malatyaspor,1,0,6.92,6.64,4-2-3-1,3-1-4-2,O. Kocuk; (c) Z. Yavru; M. Diarra; A. Pérez; A. Behich; J. Pelupessy; Flávio; M. S. Suleymanov; F. Diabaté; Serginho; S. Doukara,E. Özbir; S. Çiftpınar; S. Kaya; O. Haddadi; R. Aabid; M. Eskihellaç; S. Mallan; M. Chouiar; K. Hafez; (c) A. Büyük; K. Kanatsızkuş
21/22,Round 13,20/11/21,Alanyaspor,Beşiktaş,2,0,7.18,6.73,4-2-3-1,4-1-4-1,S. Kırıntılı; Juanfran; C. Awaziem; M. Mevlja; T. Bingöl; F. Aksoy; U. Güneş; (c) E. Karaca; E. Akbaba; Davidson; K. Babacar,E. Destanoğlu; V. Rosier; Welinton; D. Vida; U. Meraş; Souza; R. Ghezzal; M. Pjanić; (c) A. Hutchinson; C. Larin; K. Karaman
21/22,Round 13,21/11/21,Kasımpaşa,Karagümrükx2,1,3,6.79,6.83,4-2-3-1,4-1-4-1,H. Tekin; F. Hadergjonaj; J. Bruma; T. Břečka; S. Aytaç; (c) T. Serbest; M. Trávník; Y. Erdoğan; H. Hajradinović; K. Varga; U. Bozok,E. Viviano; V. E. Hedenstad; D. Luckassen; E. Zukanović; C. Erkin; (c) L. Biglia; E. Mor; E. Öztümer; A. Bertolacci; Y. Karamoh; A. Pešić
21/22,Round 13,21/11/21,Altay,Adana DS,1,3,6.61,7.01,4-2-3-1,4-2-3-1,M. Lis; (c) T. Ünlü; K. Thiam; M. Akça; C. Karayel; A. B. Poko; S. Aka; L. Kappel; C. Pinares; Thaciano; D. K. Bamba,A. Murić; J. Svensson; S. Akaydın; S. Deli; (c) J. K. Rassoul; S. Kurt; B. Stambouli; D. Babajide; Y. Akgün; M. Vargas; B. Assombalonga
21/22,Round 13,21/11/21,Konyaspor,Rizespor,3,0,7.05,6.75,4-2-3-1,4-2-3-1,(c) I. Šehić; N. Skubic; A. Çalık; A. Bardakcı; G. H. Sityá; S. Dikmen; A. Hadžiahmetović; S. Gürler; E. Çekiçi; Z. Bytyqi; S. Cikalleshi,G. Akkan; A. Umar; (c) S. Ay; S. Holmén; C. Sertel; F. Baiano; D. Djoković; F. Boldrin; Y. Bolasie; T. Boyd; J. Pohjanpalo
21/22,Round 13,21/11/21,Galatasaray,Fenerbahçe,1,2,6.77,6.88,4-3-3,4-2-3-1,(c) F. Muslera; D. Yedlin; V. Nelsson; Marcão; P. v. Aanholt; O. Moruțan; B. Kutlu; A. Cicâldău; S. Feghouli; H. Dervişoğlu; K. Aktürkoğlu,B. Özer; F. Kadıoğlu; M. Tisserand; M. Kim; F. Novák; M. H. Yandaş; J. Sosa; İ. C. Kahveci; M. Zajc; (c) M. Özil; M. Berisha
21/22,Round 13,22/11/21,Kayserispor,Göztepe,1,1,6.89,6.78,4-1-4-1,3-4-1-2,S. Lung Jr.; O. Bulut; M. Hosseini; D. Kolovetsios; L. Carole; Campanharo; C. Mané; İ. Akdağ; O. Kemen; M. Thiam; (c) İ. Parlak,İ. C. Eğribayat; D. Arslanagić; A. Nukan; A. Çankaya; M. Paluli; S. Aydoğdu; O. Nwobodo; B. Emir; (c) H. Akbunar; C. Ndiaye; Lourency
21/22,Round 13,22/11/21,Trabzonspor,Gaziantep,3,0,7.25,6.66,4-2-3-1,5-3-2,A. Akbulut; D. Toköz; E. Ié; V. Hugo; A. Trondsen; M. Siopis; B. A. Özdemir; T. Djaniny; (c) A. Ömür; A. N. Nwakaeme; A. Cornelius,(c) G. Güvenç; O. Ceylan; E. Ersoy; S. Caulker; P. Djilobodji; A. Toșca; S. Kitsiou; D. Erdoğan; R. Niyaz; A. Maxim; N. Dicko
21/22,Round 12,05/11/21,Rizespor,Alanyaspor,2,0,6.95,6.67,4-2-3-1,4-2-3-1,G. Akkan; (c) G. Gönül; S. Ay; S. Holmén; C. Sertel; F. Baiano; D. Djoković; F. Boldrin; E. Sabo; T. Boyd; J. Pohjanpalo,S. Kırıntılı; Juanfran; C. Awaziem; N. Milunović; T. Bingöl; E. Bekiroğlu; U. Güneş; D. Candeias; E. Akbaba; (c) E. Karaca; K. Babacar
21/22,Round 12,05/11/21,Gaziantep,Kasımpaşa,2,0,7.08,6.62,5-3-2,4-2-3-1,(c) G. Güvenç; O. Ceylan; E. Ersoy; S. Caulker; P. Djilobodji; A. Toșca; R. Niyaz; D. Erdoğan; A. Maxim; M. Demir; J. Figueiredo,H. Tekin; M. F. Yıldırım; (c) R. Donk; J. Bruma; E. Elmalı; L. Sadiku; M. Trávník; Y. Erdoğan; H. Hajradinović; V. Eysseric; U. Bozok
21/22,Round 12,06/11/21,Sivasspor,Giresunspor,0,0,6.89,6.87,4-2-3-1,4-2-3-1,A. Ş. Vural; E. Yeşilyurt; D. Goutas; C. Osmanpaşa; U. Çiftçi; (c) H. Arslan; F. Fajr; O. Kayode; M. Gradel; P. Henrique; M. Yatabaré,O. Kocuk; (c) Z. Yavru; Douglas; M. Diarra; A. Behich; H. Traoré; Flávio; M. S. Suleymanov; F. Diabaté; Serginho; S. Doukara
21/22,Round 12,06/11/21,Antalyaspor,Altay,1,0,6.95,6.66,3-4-2-1,4-4-2,R. Boffin; (c) V. Sarı; B. Öztürk; F. Kudryashov; B. Balcı; U. Akyol; Fredy; G. Vural; A. d. Silva; D. Sinik; P. Mukairu,M. Lis; C. Karayel; K. Thiam; (c) İ. Öztürk; Ö. Özkaya; E. Çelenk; A. B. Poko; S. Aka; L. Kappel; C. Pinares; D. K. Bamba
21/22,Round 12,06/11/21,Yeni Malatyaspor,Başakşehir,1,3,6.56,6.96,3-1-4-2,4-1-4-1,E. Özbir; S. Kaya; S. Çiftpınar; O. Haddadi; D. N'Dong; M. Eskihellaç; R. Aabid; M. Chouiar; K. Hafez; (c) A. Büyük; B. Tetteh,V. Babacan; Ö. A. Şahiner; L. Duarte; Y. Ndayishimiye; H. A. Kaldırım; T. Ciğerci; E. Višća; (c) M. Tekdemir; B. Özcan; N. Chadli; S. Okaka
21/22,Round 12,06/11/21,Beşiktaş,Trabzonspor,1,2,6.79,6.9,4-1-4-1,4-2-3-1,E. Destanoğlu; V. Rosier; Welinton; (c) D. Vida; U. Meraş; Souza; R. Ghezzal; A. Teixeira; M. Pjanić; C. Larin; G. Yalçın,(c) U. Çakır; D. Toköz; H. Türkmen; V. Hugo; A. Trondsen; B. A. Özdemir; M. Hamšík; A. Ömür; A. Bakasetas; A. N. Nwakaeme; T. Djaniny
21/22,Round 12,07/11/21,Göztepe,Konyaspor,0,2,6.68,7.41,3-4-1-2,4-2-3-1,İ. C. Eğribayat; D. Arslanagić; A. Nukan; K. Demirtaş; M. Paluli; S. Aydoğdu; Y. Kayan; (c) B. Emir; A. Jahović; C. Ndiaye; Lourency,(c) I. Šehić; N. Skubic; A. Çalık; A. Demirbağ; G. H. Sityá; S. Dikmen; A. Hadžiahmetović; S. Gürler; E. Çekiçi; Z. Bytyqi; S. Cikalleshi
21/22,Round 12,07/11/21,Adana DS,Hatayspor,1,0,6.98,6.96,4-2-3-1,4-3-3,A. Murić; J. Svensson; S. Akaydın; S. Deli; (c) J. K. Rassoul; S. Kurt; B. Stambouli; Y. Akgün; M. Vargas; D. Babajide; M. Balotelli,M. Mohamedi; K. A. Çörekçi; F. Kurucuk; B. Öksüz; S. Adekugbe; A. Traoré; R. Ribeiro; M. Boudjemaa; S. Lobjanidze; (c) M. B. Diouf; A. E. Kaabi
21/22,Round 12,07/11/21,Karagümrük,Galatasaray,1,1,6.93,6.76,4-2-3-1,4-3-3,E. Viviano; V. E. Hedenstad; B. Bekaroğlu; E. Zukanović; C. Erkin; J. Durmaz; (c) L. Biglia; A. Musa; F. Borini; Y. Karamoh; A. Pešić,(c) F. Muslera; D. Yedlin; V. Nelsson; Marcão; Ö. Bayram; E. Kılınç; B. Kutlu; A. Cicâldău; K. Aktürkoğlu; H. Dervişoğlu; R. Babel
21/22,Round 12,07/11/21,Fenerbahçe,Kayserispor,2,2,6.8,6.71,3-5-2,4-1-4-1,B. Özer; M. Tisserand; M. Kim; A. Szalai; N. Sangaré; (c) M. H. Yandaş; M. Zajc; M. Meyer; F. Kadıoğlu; İ. C. Kahveci; M. Berisha,S. Lung Jr.; R. Civelek; M. Hosseini; (c) D. Kolovetsios; L. Carole; Campanharo; E. Başsan; İ. Akdağ; O. Kemen; M. Thiam; M. Gavranović
21/22,Round 11,29/10/21,Trabzonspor,Rizespor,2,1,6.9,6.53,4-2-3-1,4-2-3-1,(c) U. Çakır; D. Toköz; E. Ié; V. Hugo; A. Trondsen; M. Siopis; B. A. Özdemir; A. Ömür; M. Hamšík; Gervinho; T. Djaniny,G. Akkan; F. Baiano; (c) S. Ay; S. Holmén; C. Sertel; E. Sabo; D. Djoković; Y. Bolasie; F. Boldrin; A. Umar; J. Pohjanpalo
21/22,Round 11,30/10/21,Kasımpaşa,Yeni Malatyaspor,2,0,7.17,6.6,4-2-3-1,3-1-4-2,E. Taşkıran; N. Dirar; (c) R. Donk; J. Bruma; E. Elmalı; L. Sadiku; M. Trávník; Y. Erdoğan; H. Hajradinović; V. Eysseric; N. Jørgensen,E. Özbir; S. Kaya; Wallace; O. Haddadi; D. N'Dong; M. Eskihellaç; R. Aabid; M. Chouiar; K. Hafez; (c) A. Büyük; B. Tetteh
21/22,Round 11,30/10/21,Altay,Sivasspor,1,1,6.81,6.86,4-2-3-1,4-3-3,M. Lis; C. Karayel; K. Thiam; (c) İ. Öztürk; E. Björkander; A. B. Poko; C. Gülselam; L. Kappel; C. Pinares; D. K. Bamba; A. Y. Rayan,A. Ş. Vural; E. Yeşilyurt; D. Goutas; C. Osmanpaşa; U. Çiftçi; F. Fajr; (c) H. Arslan; O. Azubuike; O. Kayode; M. Yatabaré; M. Gradel
21/22,Round 11,30/10/21,Hatayspor,Beşiktaş,1,0,7.08,6.73,4-3-3,4-2-3-1,M. Mohamedi; K. A. Çörekçi; F. Kurucuk; B. Öksüz; S. Adekugbe; A. Traoré; R. Ribeiro; M. Boudjemaa; S. Lobjanidze; (c) M. B. Diouf; A. E. Kaabi,E. Destanoğlu; V. Rosier; D. Vida; F. Montero; U. Meraş; (c) A. Hutchinson; N. Uysal; R. Ghezzal; A. Teixeira; C. Larin; M. Batshuayi
21/22,Round 11,30/10/21,Konyaspor,Fenerbahçe,2,1,6.85,6.73,4-4-2,3-4-1-2,(c) I. Šehić; N. Skubic; A. Çalık; A. Bardakcı; G. H. Sityá; S. Gürler; S. Dikmen; O. Ülgün; Z. Bytyqi; S. Cikalleshi; E. Çekiçi,A. Bayındır; M. Tisserand; M. Kim; A. Szalai; N. Sangaré; M. Zajc; (c) L. Gustavo; F. Kadıoğlu; D. Pelkas; D. Rossi; Enner Valencia
21/22,Round 11,31/10/21,Kayserispor,Karagümrük,2,1,6.89,6.67,4-2-3-1,4-1-4-1,S. Lung Jr.; O. Bulut; M. Hosseini; (c) D. Kolovetsios; L. Carole; İ. Akdağ; Campanharo; E. Başsan; O. Kemen; M. Thiam; M. Gavranović,E. Viviano; D. Luckassen; B. Bekaroğlu; E. Zukanović; C. Erkin; (c) L. Biglia; E. Mor; J. Durmaz; A. Bertolacci; F. Borini; A. Pešić
21/22,Round 11,31/10/21,Alanyaspor,Göztepe,2,2,6.87,6.84,4-2-3-1,3-4-1-2,S. Kırıntılı; Juanfran; M. Mevlja; N. Milunović; T. Bingöl; F. Aksoy; U. Güneş; (c) E. Karaca; E. Akbaba; Davidson; F. Diédhiou,İ. C. Eğribayat; A. Çankaya; D. Arslanagić; K. Demirtaş; M. Paluli; O. Nwobodo; S. Aydoğdu; D. Bureković; (c) A. Jahović; Y. Kayan; C. Ndiaye
21/22,Round 11,31/10/21,Galatasaray,Gaziantep,2,0,7.06,6.57,4-3-3,5-3-2,(c) F. Muslera; D. Yedlin; V. Nelsson; Marcão; P. v. Aanholt; O. Moruțan; B. Kutlu; A. Cicâldău; K. Aktürkoğlu; H. Dervişoğlu; B. A. Yılmaz,(c) G. Güvenç; O. Ceylan; E. Ersoy; S. Caulker; P. Djilobodji; A. Toșca; A. Merkel; D. Erdoğan; A. Maxim; M. Demir; N. Dicko
21/22,Round 11,01/11/21,Başakşehir,Adana DS,2,1,7.05,6.74,4-1-4-1,4-2-3-1,V. Babacan; Ö. A. Şahiner; Y. Ndayishimiye; A. Epureanu; H. A. Kaldırım; T. Ciğerci; E. Višća; (c) M. Tekdemir; B. Özcan; N. Chadli; S. Okaka,A. Murić; J. Svensson; S. Akaydın; S. Deli; (c) J. K. Rassoul; S. Kurt; B. Stambouli; Y. Akgün; B. Bjarnason; M. Vargas; B. Assombalonga
21/22,Round 11,01/11/21,Giresunspor,Antalyaspor,1,2,6.61,6.86,4-2-3-1,3-4-3,O. Kocuk; (c) Z. Yavru; Douglas; M. Diarra; A. Behich; H. Traoré; Flávio; M. S. Suleymanov; F. Diabaté; Serginho; S. Doukara,R. Boffin; (c) V. Sarı; Naldo; F. Kudryashov; B. Balcı; U. Akyol; Fredy; G. Vural; H. Ghacha; G. Bayrakdar; D. Sinik
